C1-21	https://www.coupang.com/np/search?q=%EC%9B%A8%EC%96%B4%EB%9F%AC%EB%B8%94+%EC%9C%A0%EC%B6%95%EA%B8%B0&sorter=scoreDesc&rating=4
C2-01	https://www.coupang.com/np/search?q=%EC%8B%A0%EC%83%9D%EC%95%84+%EA%B8%B0%EC%A0%80%EA%B7%80&sorter=saleCountDesc&filterType=rocket
C2-02	https://www.coupang.com/np/search?q=%ED%8C%AC%ED%8B%B0%ED%98%95+%EA%B8%B0%EC%A0%80%EA%B7%80&sorter=saleCountDesc&filterType=rocket
C2-03	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0+%EB%AC%BC%ED%8B%B0%EC%8A%88&sorter=saleCountDesc&filterType=rocket
C2-04	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0%EC%9A%95%EC%A1%B0&sorter=scoreDesc&rating=4
C2-05	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0+%EB%AA%A9%EC%9A%95%EC%9D%98%EC%9E%90&sorter=scoreDesc&rating=4
C2-06	https://www.coupang.com/np/search?q=%EA%B8%B0%EC%A0%80%EA%B7%80%EA%B0%88%EC%9D%B4%EB%8C%80&sorter=scoreDesc&rating=4
C2-07	https://www.coupang.com/np/search?q=%EA%B8%B0%EC%A0%80%EA%B7%80+%EC%A0%95%EB%A6%AC%ED%95%A8&sorter=scoreDesc&rating=4
C2-08	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0%EB%A1%9C%EC%85%98&sorter=saleCountDesc&filterType=rocket
C2-09	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0+%EB%B0%94%EB%94%94%EC%9B%8C%EC%8B%9C&sorter=saleCountDesc&filterType=rocket
C2-10	https://www.coupang.com/np/search?q=%EA%B8%B0%EC%A0%80%EA%B7%80+%ED%9C%B4%EC%A7%80%ED%86%B5&sorter=scoreDesc&rating=4
C2-11	https://www.coupang.com/np/search?q=%EB%AC%BC%ED%8B%B0%EC%8A%88+%EC%9B%8C%EB%A8%B8&sorter=scoreDesc&rating=4
C2-12	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0%EB%B9%84%EB%8D%B0&sorter=scoreDesc&rating=4
C2-13	https://www.coupang.com/np/search?q=%ED%83%95%EC%98%A8%EA%B3%84&sorter=scoreDesc&rating=4
C2-14	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0+%EB%AA%A9%EC%9A%95%ED%83%80%EC%9B%94&sorter=scoreDesc&rating=4
C2-15	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0+%EC%84%B8%ED%83%81%EC%84%B8%EC%A0%9C&sorter=saleCountDesc&filterType=rocket
C2-16	https://www.coupang.com/np/search?q=%EA%B8%B0%EC%A0%80%EA%B7%80+%EA%B5%90%ED%99%98%EB%A7%A4%ED%8A%B8&sorter=scoreDesc&rating=4
C2-17	https://www.coupang.com/np/search?q=%EC%9C%A0%EC%95%84+%EB%AA%A9%EC%9A%95%EA%B0%80%EC%9A%B4&sorter=scoreDesc&rating=4
C2-18	https://www.coupang.com/np/search?q=%EC%83%B4%ED%91%B8%EC%BA%A1&sorter=scoreDesc&rating=4
C3-01	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0%EC%B9%A8%EB%8C%80&sorter=scoreDesc&rating=4&minPrice=100000&maxPrice=700000
C3-02	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0+%EB%A7%A4%ED%8A%B8%EB%A6%AC%EC%8A%A4&sorter=scoreDesc&rating=4
C3-03	https://www.coupang.com/np/search?q=%EC%86%8D%EC%8B%B8%EA%B0%9C&sorter=scoreDesc&rating=4
C3-04	https://www.coupang.com/np/search?q=%EC%8A%A4%EC%99%80%EB%93%A4%EC%97%85&sorter=scoreDesc&rating=4
C3-05	https://www.coupang.com/np/search?q=%EB%B2%A0%EC%9D%B4%EB%B9%84%EB%AA%A8%EB%8B%88%ED%84%B0&sorter=scoreDesc&rating=4
C3-06	https://www.coupang.com/np/search?q=%EB%B0%B1%EC%83%89%EC%86%8C%EC%9D%8C%EA%B8%B0&sorter=scoreDesc&rating=4
C3-07	https://www.coupang.com/np/search?q=%EC%88%98%EC%9C%A0%EB%93%B1&sorter=scoreDesc&rating=4
C3-08	https://www.coupang.com/np/search?q=%EC%97%AD%EB%A5%98%EB%B0%A9%EC%A7%80%EC%BF%A0%EC%85%98&sorter=scoreDesc&rating=4
C3-09	https://www.coupang.com/np/search?q=%EC%95%84%EA%B8%B0+%EB%91%90%EC%83%81%EB%B2%A0%EA%B0%9C&sorter=scoreDesc&rating=4
C3-10	https://www.coupang.com/np/search?q=%EB%AA%A8%EB%A1%9C%EB%B0%98%EC%82%AC+%EB%B0%A9%EC%A7%80&sorter=scoreDesc&rating=4
